-url,Company Name,logo,Business classification,Address,Phone,Website and Social,opening_hours,Products & services,Details & description
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Chow-Walter-K-Dr/2180128.html?what=k&where=Victoria+BC,Chow Walter K Dr,,,"304-1711 Cook St, Victoria, BC V8T 3P2
",250-382-8011,,"Monday

10:00 am - 7:00 pm



Tuesday

10:00 am - 7:00 pm



Wednesday

10:00 am - 7:00 pm



Thursday

10:00 am - 7:00 pm



Friday

10:00 am - 7:00 pm



Saturday

10:00 am - 12:00 pm","medical center,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Gurpreet-K-Randhawa/101135461.html?what=k&where=Victoria+BC,Gurpreet K Randhawa McConnan Bion O’Connor & Peterson,,,"420-880 Douglas St, Victoria, BC V8W 2B7
","250-385-1383
1-888-385-1383Tollfree
250-385-2841",,,,"Gurpreet K Randhawa offers legal services in Victoria. Gurpreet K Randhawa can serve your needs as a defense lawyer, a solicitor, a legal advisor and even more. This lawyer has the competences to help you with your immigration inquiries."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Rhodes-Douglas-K/6383453.html?what=k&where=Victoria+BC,Rhodes Douglas K,,,"7-1765 Rockland Ave, Victoria, BC V8S 1X1
",250-858-7124,,,,Registered Piano Tech Specializing in Antique and Player Pianos.
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-B-Design/1817595.html?what=k&where=Victoria+BC,K B Design,,,"5043 Rocky Point Rd, Victoria, BC V9C 4G4
",250-384-1550,keithbakerdesign.com,,,"Award-winning KB Design (Keith Baker Design) specializes in the design of fine custom residential homes, additions and renovations. Using state-of-the-art 3D modeling technology, KB Design brings the highest level of design quality to each project, creating unique homes that reflect the taste and integrity of their owners.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-9-Companion/102024393.html?what=k&where=Victoria+BC,K 9 Companion,,,"1161 Chapman St, Victoria, BC V8V 2T5
",250-220-2019,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Elma-K-Enterprises/102022255.html?what=k&where=Victoria+BC,Elma-K Enterprises,,,"137 Government St, Victoria, BC V8V 2K6
",250-384-1339,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-Pol-Svc/102022036.html?what=k&where=Victoria+BC,K-Pol Svc,,,"14-250 Russell St, Victoria, BC V9A 3X2
",250-388-9702,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Dr-K-Breikss/1885453.html?what=k&where=Victoria+BC,Dr K Breikss Pediatric Consultants,,CONSULTANTS,"302-4420 Chatterton Way, Victoria, BC V8X 5J2
",250-727-2156,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Mackay-K-Builders/102022150.html?what=k&where=Victoria+BC,"Mackay, K Builders",,,"376 Cyril Owen Pl, Victoria, BC V9E 2B6
",250-479-7009,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Ken-s-Cafe/2347538.html?what=k&where=Victoria+BC,Ken's Cafe,,,"105-1120 Yates St, Victoria, BC V8V 3M9
",250-388-9280,,"Monday

11:00 am - 11:00 pm



Tuesday

11:00 am - 11:00 pm



Wednesday

11:00 am - 11:00 pm



Thursday

11:00 am - 11:00 pm



Friday

11:00 am - 11:00 pm



Saturday

11:00 am - 11:00 pm



Sunday

11:00 am - 11:00 pm","Pubs,",Come taste a savory creation at Ken's Cafe. Come sit on their terrace beneath the sun. They are readily reachable by car.
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Dec-K-Ing/6391098.html?what=k&where=Victoria+BC,Dec-K-Ing,,,"167 Langford St, Victoria, BC V9A 3B8
",250-477-4070,,"Monday

8:00 am - 4:30 pm



Tuesday

8:00 am - 4:30 pm



Wednesday

8:00 am - 4:30 pm



Thursday

8:00 am - 4:30 pm



Friday

8:00 am - 4:30 pm","Aluminum Railings,
Awnings,
Canopies,
Cedar Decks,
Decks,
Garage Decks,


Glass Railings,
Patio Doors,
Patios,
Porches,
Railings,
Renovations,
Repairs,
Roof Decks,
Stainless Steel Railings,
Sun Decks,
Vinyl Decks,



","At Dec-K-Ing in Victoria, we are a family business, still locally owned and operated. We build vinyl decks and wood decks from small decks to large commercial decks. We complete projects from start to finish. We also do Railings!"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Douglas-K-DeBeck/100346971.html?what=k&where=Victoria+BC,Douglas K DeBeck Lee & Sharpe Chartered Accountants,,,"201-4400 Chatterton Way, Victoria, BC V8X 5J2
","250-386-8834
250-381-1667",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/TK-Tailoring/6363061.html?what=k&where=Victoria+BC,TK Tailoring,,,"3000 Tillicum Rd, Victoria, BC V9A 2B1
",250-727-7363,,"Monday

7:30 am - 5:00 pm



Tuesday

7:30 am - 5:00 pm



Wednesday

7:30 am - 5:00 pm



Thursday

7:30 am - 5:00 pm



Friday

7:30 am - 5:00 pm



Saturday

10:00 am - 4:30 pm","dry cleaners,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Wickens-Jennifer-Dr/6620488.html?what=k&where=Victoria+BC,Wickens Jennifer Dr,,,"207-3930 Shelbourne St, Victoria, BC V8P 5P6
",250-721-1188,,"Monday

9:30 am - 1:15 pm



Tuesday

9:30 am - 1:45 pm



Wednesday

9:30 am - 1:45 pm



Thursday

9:30 am - 1:45 pm



Friday

9:30 am - 2:00 pm","physicians & surgeon,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Karman-K/102020204.html?what=k&where=Victoria+BC,"Karman, K",,,"2421 Trent St, Victoria, BC V8R 4Z4
",250-592-2213,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-L-A-Registry-Services-Ltd/7897263.html?what=k&where=Victoria+BC,K L A Registry Services Ltd,,INDUSTRIAL SUPPLIES & SERVICES,"200-1321 Blanshard St, Victoria, BC V8W 9J3
","250-386-5336
250-389-1322",,,,"Burns and Taylor is a locally owned British Columbia company with a long and reputable history of serving the legal profession. Since 1976 we have been dedicated to providing high quality services to the legal community. Our reputation is built on providing thorough registration, search and consulting services in the legal registration field. In addition, our experienced staff provide our clients with a high quality pre-examination of documentation prior to registration. We pride ourselves in ensuring that our Clients need not expend excessive time in preparing documentation. We effectively provide an outsource service in the verification and correctness of documentation. This service ensures consistency of quality and efficiency in the registration process and minimizes costs.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-Bro-Linen-Systems/6360829.html?what=k&where=Victoria+BC,K-Bro Linen Systems,,,"861 Van Isle Way, Victoria, BC V9B 5R8
","250-474-5699
250-474-5680",,"Monday

7:30 am - 4:00 pm



Tuesday

7:30 am - 4:00 pm



Wednesday

7:30 am - 4:00 pm



Thursday

7:30 am - 4:00 pm



Friday

7:30 am - 4:00 pm



Saturday

7:30 am - 4:00 pm



Sunday

7:30 am - 4:00 pm","linen,
linen service,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-G-Mobile-Mechanic/101830389.html?what=k&where=Victoria+BC,K G Mobile Mechanic The convenience of having a mechanic at home!,,,"4290 HAPPY VALLEY RD, Victoria, BC V9C 3Y3
",250-883-0490,www.kgmobilemechanic.com,"Monday

9:00 am - 6:00 pm



Tuesday

9:00 am - 6:00 pm



Wednesday

9:00 am - 6:00 pm



Thursday

9:00 am - 6:00 pm



Friday

9:00 am - 6:00 pm



Saturday

9:00 am - 6:00 pm



Appointment Only","Muffler Repair,
Clutch Repair,
Carburetor Repair,
Car Tune-up,
Car Suspension Repair,
Car Oil Change,


Car Electronics Repair,
Car Electrical System Repair,
Car Battery Replacement,
Asian Car Repair,
Antique Car Repair,
American Car Repair,
Preventive Car Maintenance,
Car Alternator Repair,



","I take pride in the work I do.
I provide on demand mobile mechanic services throughout Greater Victoria, Langford, Sidney and Sooke, saving you time, money, and the inconvenience of going to a shop. 
 
With 35 years in the trade, my goal is to get you up and running again when your in a tough situation, provide routine maintenance when needed, and source the best quality parts for the best prices available to you.
?
I grew up on the island, drag racing in my free time for over 35 years, and working in logging camps as a mechanic before starting K.G Mobile in 1997. 
 
Trust your vehicle is in the right hands. Contact me for reliable, fast, and convenient mechanic services.
?

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Circle-K/100446435.html?what=k&where=Victoria+BC,Circle K,,,"1304 Douglas St, Victoria, BC V8W 2E8
",250-220-7255,,,,
https://www.yellowpages.ca/bus/British-Columbia/Saanich/Circle-K/100446687.html?what=k&where=Victoria+BC,Circle K,,,"4144 Wilkinson Rd, Saanich, BC V8Z 5A7
",250-658-0425,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-A-Chinese-Herbs/102368536.html?what=k&where=Victoria+BC,K & A Chinese Herbs,,,"614 Fisgard St, Victoria, BC V8W 1R6
",250-385-1241,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-T-Threading/102452884.html?what=k&where=Victoria+BC,K .T Threading,,,"106 Burnside Rd W, Victoria, BC V9A 1B8
",250-216-9669,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Global-Dec-k-ing-Systems/101386214.html?what=k&where=Victoria+BC,Global Dec-k-ing Systems,,,"709 Yates St, Victoria, BC V8W 1L6
",1-800-804-6288,www.globaldecking.com,"Monday

8:00 am - 4:30 pm



Tuesday

8:00 am - 4:30 pm



Wednesday

8:00 am - 4:30 pm



Thursday

8:00 am - 4:30 pm



Friday

8:00 am - 4:30 pm","Aluminum Products,
Aluminum Railings,
Custom Aluminum Manufacturing,
Deck Furniture,
Deck Industry,
Decking,


Decking Systems,
Decks,
Driveway Gates,
Multi-purpose Deck Surfaces,
Patio,
Patio Furniture,
Railing,
Railing Systems,
Rooftop Patios,
Sundeck,
Topless Glass Railings,
Vinyl Sundecks,
Waterproof Barrier,
Waterproofing Materials,



","Global Dec-K-Ing Systems is a family owned business in operation since 1978, it is known for innovation and quality throughout the deck industry. Now spanning two generations, the company has grown to become a world leader in outdoor solutions for decks and patios of all types. One of the core philosophies of G.D.S. has always been heavy investment in research, development and design. After 30 years in the market, they not only make bold claims towards their products' superiority, but have the historical background to back it up.- World's highest U.V. ratings in New Zealand.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-K-Painting-Services/101520051.html?what=k&where=Victoria+BC,K&K Painting Services,,INDUSTRIAL SUPPLIES & SERVICES,"1209 Parkdale Creek Garden, Victoria, BC
",250-858-6892,,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm","Home Painting,
Fence Painting,
Interior Painting,
House Painting,
Ceiling Painting,
Bathroom Painting,",Please call us today and request a quote for all your painting needs!
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Raptor-Auto-Detailing/101520050.html?what=k&where=Victoria+BC,Raptor Auto Detailing,,,"1209 Parkdale Creek Garden, Victoria, BC
",250-858-6892,,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm","Home Painting,
Fence Painting,
Interior Painting,
House Painting,
Ceiling Painting,
Bathroom Painting,",Please call us today and request a quote for all your painting needs!
https://www.yellowpages.ca/bus/British-Columbia/Victoria/James-Bay-Community-School-Centre-Elementary-K-5/8103031.html?what=k&where=Victoria+BC,James Bay Community School & Centre (Elementary K-5) Community Centre,,,"140 Oswego St, Victoria, BC V8V 2B1
","250-389-1470
250-383-7152",jamesbaycommunityschool.ca,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Circle-K-Mac-s-Convenience-Stores/990987.html?what=k&where=Victoria+BC,Circle K (Mac's Convenience Stores),,,"324 Cook St, Victoria, BC V8V 3X7
",250-381-8631,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Circle-K-Mac-s-Convenience-Stores/990876.html?what=k&where=Victoria+BC,Circle K (Mac's Convenience Stores),,,"1515 Cook St, Victoria, BC V8T 5E5
",250-381-1089,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Circle-K-Mac-s-Convenience-Stores/2386800.html?what=k&where=Victoria+BC,Circle K (Mac's Convenience Stores),,,"265 Menzies Ave, Victoria, BC V8V 2G6
",250-382-0912,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Circle-K-Mac-s-Convenience-Stores/2386799.html?what=k&where=Victoria+BC,Circle K (Mac's Convenience Stores),,,"2635 Quadra St, Victoria, BC V8T 4E4
",250-381-5675,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Circle-K-Mac-s-Convenience-Stores/2386812.html?what=k&where=Victoria+BC,Circle K (Mac's Convenience Stores),,,"3198 Jacklin Rd, Victoria, BC V9B 5J9
",250-474-4980,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Circle-K-Mac-s-Convenience-Stores/100446531.html?what=k&where=Victoria+BC,Circle K (Mac's Convenience Stores),,,"1520 Admirals Rd, Victoria, BC V9A 4J9
",250-381-5635,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-Town-Sushi-Grill/102924403.html?what=k&where=Victoria+BC,K-Town Sushi & Grill,,,"1640 Cedar Hill Cross Rd, Victoria, BC V8P 2P6
",250-590-9909,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Sushi-K/102636931.html?what=k&where=Victoria+BC,Sushi K,,,"135-19 HelmcKen Rd, Victoria, BC V8Z 5G5
",778-430-0929,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Allen-Linda-K/7859014.html?what=k&where=Victoria+BC,Allen Linda K Allen & Krauel Inc,,,"19 Dallas Road, Victoria, BC V8V 5A6
","250-388-5070
250-388-5096",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Dr-K-Ian-Hadfield/7066564.html?what=k&where=Victoria+BC,Dr K Ian Hadfield,,,"205-3066 Shelbourne St, Victoria, BC V8R 6T9
",250-595-5521,,,"dentist,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-Belle-Beauty/102415324.html?what=k&where=Victoria+BC,K.Belle.Beauty,,,"714 Cormorant St, Victoria, BC V8W 1P8
",250-217-0679,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Wylie-K-J-Dr/6844006.html?what=k&where=Victoria+BC,Wylie K J Dr Oak Bay Medical Clinic,,,"101-1640 Oak Bay Ave, Victoria, BC V8R 1B2
",250-598-6744,,,"medical center,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Circle-K-Mac-s-Convenience-Stores/2386822.html?what=k&where=Victoria+BC,Circle K (Mac's Convenience Stores),,,"3749 Shelbourne St, Victoria, BC V8P 2P5
",250-472-0988,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/James-Bay-Community-School-K-5-Greater-Victoria-School-District-No-61/2524351.html?what=k&where=Victoria+BC,James Bay Community School (K-5) - Greater Victoria School District No 61 Department,,,"140 Oswego St, Victoria, BC V8V 2B1
","250-384-7184
250-383-7152",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Lake-Hill-Elementary-K-5-School-District-No-61/7901434.html?what=k&where=Victoria+BC,Lake Hill Elementary (K-5) - School District No 61,,,"1031 Lucas Ave, Victoria, BC V8X 5L2
","250-479-2896
250-479-6511",lakehill.sd61.bc.ca,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-E-Taylor-Inc-Chartered-Professional-Account-ant/102023831.html?what=k&where=Victoria+BC,K E Taylor Inc. - Chartered Professional Account ant,,,"3640 Crestview Rd, Victoria, BC V8P 5C4
",250-889-5521,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-A-Krafts-We-Ve-Got-Time-For-That/102020787.html?what=k&where=Victoria+BC,K+A Krafts - We'Ve Got Time For That.,,,"3215A Jacklin Rd, Victoria, BC V9C 3M9
",250-886-2411,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/C-K-N-W-Broadcasting-Station/7541599.html?what=k&where=Victoria+BC,C K N W Broadcasting Station,,,"501 Belleville, Victoria, BC V8V 1X4
",250-385-8622,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/W-K-Stockdale-Assoc-Ltd/102023426.html?what=k&where=Victoria+BC,W K Stockdale & Assoc Ltd,,,"1410 Fairfield Rd, Victoria, BC V8S 1E5
",250-381-2642,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-9-Super-Heroes-Dog-Whispering/102024214.html?what=k&where=Victoria+BC,K-9 Super Heroes Dog Whispering,,,"216-3225 Eldon Pl, Victoria, BC V8Z 6A7
",250-881-7795,,"Monday

9:30 am - 5:30 pm



Tuesday

9:30 am - 5:30 pm



Wednesday

9:30 am - 5:30 pm



Thursday

9:30 am - 5:30 pm



Friday

9:30 am - 5:30 pm



Saturday

9:30 am - 5:30 pm



Sunday

11:00 am - 4:00 pm",,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Goodall-K-Dr-Prof-Corp-CPBC1747/7869666.html?what=k&where=Victoria+BC,Goodall K Dr Prof Corp CPBC1747,,,"401-1120 Yates St, Victoria, BC V8V 3M9
",250-382-2005,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-D-s-Family-Playcare/102023103.html?what=k&where=Victoria+BC,K.D's Family Playcare,,,"3214 Glasgow Ave, Victoria, BC V8X 1M2
",250-858-7328,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/D-D-K-Consulting-Ltd/102023320.html?what=k&where=Victoria+BC,D D K Consulting Ltd,,,"4129 Rogers Lane, Victoria, BC V8X 5K8
",250-652-5645,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-Scott-Simpson-Sports-Physio/4514898.html?what=k&where=Victoria+BC,K Scott Simpson Sports Physio,,SPORTS & RECREATION,"1555 McKenzie Ave, Victoria, BC V8N 1A4
",250-896-9355,,,"work injuries,","A clinical approach utilizing skilled, specific hands-on techniques combined with education and exercise to diagnose and treat soft tissues and joint injuries.Sports Physiotherapy is the specialized branch of Physical Therapy which deals with injuries and issues related to athletics."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Triple-K-Moving-Cartage/7721821.html?what=k&where=Victoria+BC,Triple K Moving & Cartage,,,"315-1581H Hillside Ave, Victoria, BC V8T 2C1
",778-440-1256,,,"overseas moving,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-9-Victoria-Pet-Care/6125417.html?what=k&where=Victoria+BC,K-9 Victoria Pet Care,,,"3895 Helmcken Rd, Victoria, BC V8Z 7Z3
",250-744-1445,,"Monday

6:30 am - 8:00 pm



Tuesday

6:30 am - 8:00 pm



Wednesday

6:30 am - 8:00 pm



Thursday

6:30 am - 8:00 pm



Friday

6:30 am - 8:00 pm



Saturday

9:00 am - 6:00 pm



Sunday

9:00 am - 6:00 pm","kennel,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-T-Boutique-Fabrics/2347630.html?what=k&where=Victoria+BC,K T Boutique & Fabrics,,,"106 Burnside Rd W, Victoria, BC V9A 1B8
",250-475-7000,,"Monday

10:00 am - 6:00 pm



Tuesday

10:00 am - 6:00 pm



Wednesday

10:00 am - 6:00 pm



Thursday

10:00 am - 6:00 pm



Friday

10:00 am - 6:00 pm



Saturday

10:00 am - 6:00 pm","Fabrics,
Saree,
Cotton,
Polyester,
Silk Fabrics,
Belly Dance Dress,


Jewellery,
Bangles,
Scarf,
Kids Wear,
Ladies Wear,
Kurta Pajama,
Mens Wear,
Wedding Dress,
Cricket,
Cricket Bat,
Ball, Gloves, Pad, Etc,
Threading,
Stitching And Alteration,
Trim And Dress Material,



","Pick up the latest sarees, kurta pajamas and silk fabrics at K T Boutique & Fabrics in Victoria. We have a wide selection of exquisite jewellery, belly dancing dresses and scarves. We also have a variety of clothing options for the gents.  For more information, please contact us."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Jenica-K-Waymen-Interior-Designer/2341645.html?what=k&where=Victoria+BC,Jenica K Waymen Interior Designer,,,"548 Beach Dr, Victoria, BC V8S 2M5
",250-888-0510,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Dr-Hildebrand-Nadja-K-S/6029383.html?what=k&where=Victoria+BC,Dr Hildebrand Nadja K S,,,"505-1120 Yates St, Victoria, BC V8V 3M9
","250-383-5523
250-383-7846",,,"dentists,",
https://www.yellowpages.ca/bus/British-Columbia/K-T-Builders-Ltd/7345993.html?what=k&where=Victoria+BC,K & T Builders Ltd,,,,250-590-2458,www.kandtbuilders.ca,,,
https://www.yellowpages.ca/bus/British-Columbia/KS-Village-Millstream-Inc/7413336.html?what=k&where=Victoria+BC,KS Village (Millstream) Inc,,,,250-474-9961,,,,
https://www.yellowpages.ca/bus/British-Columbia/KS-Village-Millstream-Inc/7395725.html?what=k&where=Victoria+BC,KS Village (Millstream) Inc,,,,250-474-9920,,,,
https://www.yellowpages.ca/bus/British-Columbia/Prince-Rupert/Alan-K-Hooper-Inc/100691945.html?what=k&where=Victoria+BC,Alan K Hooper Inc,,,"Prince Rupert, BC V8J 3J9",250-412-9792,,,,
https://www.yellowpages.ca/bus/British-Columbia/Aldergrove/K-Bilt-Church-Furnishings/100588677.html?what=k&where=Victoria+BC,K-Bilt Church Furnishings,,,"Aldergrove, BC",604-856-4622,,,,
https://www.yellowpages.ca/bus/British-Columbia/K-Tung-Investments-Inc/101519812.html?what=k&where=Victoria+BC,K Tung Investments Inc,,,,604-739-8838,,,,
https://www.yellowpages.ca/bus/British-Columbia/Dr-K-Yvorchuk/101754440.html?what=k&where=Victoria+BC,Dr K Yvorchuk Western Cardiology Associates,,,,"250-595-1551
250-595-6793",,,,
https://www.yellowpages.ca/bus/British-Columbia/M-K-Solutions/101502283.html?what=k&where=Victoria+BC,M K Solutions,,,,250-883-0639,,,,
https://www.yellowpages.ca/bus/British-Columbia/PK-Sound-Inc/101326981.html?what=k&where=Victoria+BC,PK Sound Inc,,,,778-433-7860,,,,
https://www.yellowpages.ca/bus/British-Columbia/M-K-Solutions/7350697.html?what=k&where=Victoria+BC,M K Solutions,,,,250-883-0639,mksolutions.cz,,"electrical repairs,",Online business more customers and increase sales? Are you trying to get your brand into the subconscious customers? Or do you want customers to their site to offer superior service in a special.
https://www.yellowpages.ca/bus/British-Columbia/Bernstein-Danny/101380794.html?what=k&where=Victoria+BC,Bernstein Danny,,,,"604-806-3823
604-806-0933",,,,"Bernstein Danny are eager to assist you with your legal needs today. Bernstein Danny is available as a defense lawyer, an attorney, a barrister and even more. This lawyer can help in the matter of temporary visa, permanent residency or citizenship."
https://www.yellowpages.ca/bus/British-Columbia/Saanich/K-Cabinets/2347343.html?what=k&where=Victoria+BC,K Cabinets,,,"7-755 Vanalman Ave, Saanich, BC",250-727-2447,,,"cabinet maker,",
https://www.yellowpages.ca/bus/Alberta/Grande-Prairie/L-K-Intech-Services/102525357.html?what=k&where=Victoria+BC,L K Intech Services,,INDUSTRIAL SUPPLIES & SERVICES,"9544 115 St, Grande Prairie, AB T8V 5W2
",250-539-3020,,,,
https://www.yellowpages.ca/bus/British-Columbia/Kelowna/Shawn-K-Carpenter-Gallery/102484091.html?what=k&where=Victoria+BC,Shawn K. Carpenter Gallery,,,"573 McClure Rd, Kelowna, BC V1W 1L1
",778-533-2459,,,,
https://www.yellowpages.ca/bus/British-Columbia/Abbotsford/Jasmin-s-Guard-K9-Security-Services/101420823.html?what=k&where=Victoria+BC,Jasmin's Guard & K9 Security Services,,INDUSTRIAL SUPPLIES & SERVICES,"3123 Babich St, Abbotsford, BC V2S 5W5
","604-746-2269
604-746-2289
604-825-8561Mobile",jasminsguardandk9securityservices.ca,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm","24h Guard Service,
Patrol Guard,
Security Consultant,
Mobile Security,
LPO Service,
Event Security,


Nightclub Security,



","For professional security services, give us a call today.  We are available 24/7."
https://www.yellowpages.ca/bus/British-Columbia/Salt-Spring-Island/Software-K-B-Fiberworks/8133531.html?what=k&where=Victoria+BC,Software K & B Fiberworks,,,"122 Maple Ridge Pl, Salt Spring Island, BC V8K 1G7
",250-931-5988,www.fiberworks-pcw.com,,,
https://www.yellowpages.ca/bus/British-Columbia/Salt-Spring-Island/Healing-Sole-Reflexology-Elaine-Theunisz-And-K-aren-Truscott/102023837.html?what=k&where=Victoria+BC,Healing Sole Reflexology - Elaine Theunisz And K aren Truscott,,,"130 McPhillips Ave, Salt Spring Island, BC V8K 2T5
",250-537-2754,,,,
https://www.yellowpages.ca/bus/British-Columbia/Shawnigan-Lake/HK-Bicycleitis/6381233.html?what=k&where=Victoria+BC,HK Bicycleitis,,,"2905 Shawnigan Lake Rd RR 1, Shawnigan Lake, BC V0R 2W1
",250-733-2288,bicycle-itis.com,"Monday

9:00 am - 12:00 pm





1:00 pm - 5:00 pm



Tuesday

9:00 am - 12:00 pm





1:00 pm - 5:00 pm



Wednesday

9:00 am - 12:00 pm





1:00 pm - 5:00 pm



Thursday

9:00 am - 12:00 pm





1:00 pm - 5:00 pm



Friday

9:00 am - 12:00 pm





1:00 pm - 5:00 pm","Bike Parts,",
https://www.yellowpages.ca/bus/British-Columbia/Sidney/K-R-Lawn-Garden-Maintenance/3954780.html?what=k&where=Victoria+BC,K & R Lawn & Garden Maintenance,,GARDEN & LAWN,"317-2433 Malaview Ave, Sidney, BC V8L 4G4
",250-655-0344,,"Appointments available: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday.","lawn maintenance,",
https://www.yellowpages.ca/bus/British-Columbia/Cobble-Hill/K-W-Enterprises/872941.html?what=k&where=Victoria+BC,K W Enterprises,,,"646 Meredith Rd, Cobble Hill, BC V0R 1L0
",250-743-4011,https://kwdoorsandwindows.com,,,
https://www.yellowpages.ca/bus/British-Columbia/Sooke/B-K-Jewellery-Gifts/8048866.html?what=k&where=Victoria+BC,B & K Jewellery & Gifts,,Jewellers & Jewellery Stores,"106-6661 Sooke Rd, Sooke, BC V9Z 0A1
",778-352-4438,,,"Jewellery,",
https://www.yellowpages.ca/bus/British-Columbia/Sooke/Studio-K-Hair-Design/102023110.html?what=k&where=Victoria+BC,Studio K Hair Design,,,"6519 Steeple Chase, Sooke, BC V9Z 0W3
",250-415-6791,,,,
https://www.yellowpages.ca/bus/British-Columbia/Sidney/K-Dawson-Associates/5863962.html?what=k&where=Victoria+BC,K Dawson & Associates,,,"111-9800 McDonald Park Rd, Sidney, BC V8L 5W5
",250-656-4221,,,,"Safety Management SystemsThe CompanyK. Dawson & Associates Inc. (KDA) is a skilled aviation consulting firm specializing in aviation operations. A private Canadian company, KDA was formed to address the void of highly qualified independent expertise available to aviation service consumers and operators.Our company strongly believes that the key to providing expert consultation is operational experience and open communication. We are committed to delivering confidential objective services.All consulting associates of KDA are highly qualified and employed specifically by project to ensure that the highest degree of relevant experience and professionalism is allocated to the particular assignment. Consulting associates' resumes are presented and approved by KDA's clients before an assignment commences.KDA operates as a vehicle to its clients to provide aviation safety and cost savings.

"
https://www.yellowpages.ca/bus/British-Columbia/Mill-Bay/Grymaloski-Dr-K/3986009.html?what=k&where=Victoria+BC,Grymaloski Dr K Mill Bay Medical Centre,,,"230-2720 Mill Bay Rd RR 1, Mill Bay, BC V0R 2P1
",250-743-3211,,,,
