-url,Company Name,logo,Business classification,Address,Phone,Website and Social,opening_hours,Products & services,Details & description
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Circle-K-Mac-s-Convenience-Stores/100446531.html?what=k&where=Victoria+BC,Circle K (Mac's Convenience Stores),,retail_business,"1520 Admirals Rd, Victoria, BC V9A 4J9
",250-381-5635,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-Town-Sushi-Grill/102924403.html?what=k&where=Victoria+BC,K-Town Sushi & Grill,,tourism,"1640 Cedar Hill Cross Rd, Victoria, BC V8P 2P6
",250-590-9909,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Sushi-K/102636931.html?what=k&where=Victoria+BC,Sushi K,,retail_business,"135-19 HelmcKen Rd, Victoria, BC V8Z 5G5
",778-430-0929,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Allen-Linda-K/7859014.html?what=k&where=Victoria+BC,Allen Linda K Allen & Krauel Inc,,professionkl,"19 Dallas Road, Victoria, BC V8V 5A6
","250-388-5070
250-388-5096",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Dr-K-Ian-Hadfield/7066564.html?what=k&where=Victoria+BC,Dr K Ian Hadfield,,retail_business,"205-3066 Shelbourne St, Victoria, BC V8R 6T9
",250-595-5521,,,"dentist,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-Belle-Beauty/102415324.html?what=k&where=Victoria+BC,K.Belle.Beauty,,,"714 Cormorant St, Victoria, BC V8W 1P8
",250-217-0679,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Wylie-K-J-Dr/6844006.html?what=k&where=Victoria+BC,Wylie K J Dr Oak Bay Medical Clinic,,retail_business,"101-1640 Oak Bay Ave, Victoria, BC V8R 1B2
",250-598-6744,,,"medical center,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Circle-K-Mac-s-Convenience-Stores/2386822.html?what=k&where=Victoria+BC,Circle K (Mac's Convenience Stores),,retail_business,"3749 Shelbourne St, Victoria, BC V8P 2P5
",250-472-0988,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/James-Bay-Community-School-K-5-Greater-Victoria-School-District-No-61/2524351.html?what=k&where=Victoria+BC,James Bay Community School (K-5) - Greater Victoria School District No 61 Department,,retail_business,"140 Oswego St, Victoria, BC V8V 2B1
","250-384-7184
250-383-7152",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Lake-Hill-Elementary-K-5-School-District-No-61/7901434.html?what=k&where=Victoria+BC,Lake Hill Elementary (K-5) - School District No 61,,retail_business,"1031 Lucas Ave, Victoria, BC V8X 5L2
","250-479-2896
250-479-6511",lakehill.sd61.bc.ca,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-E-Taylor-Inc-Chartered-Professional-Account-ant/102023831.html?what=k&where=Victoria+BC,K E Taylor Inc. - Chartered Professional Account ant,,retail_business,"3640 Crestview Rd, Victoria, BC V8P 5C4
",250-889-5521,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-A-Krafts-We-Ve-Got-Time-For-That/102020787.html?what=k&where=Victoria+BC,K+A Krafts - We'Ve Got Time For That.,,retail_business,"3215A Jacklin Rd, Victoria, BC V9C 3M9
",250-886-2411,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/C-K-N-W-Broadcasting-Station/7541599.html?what=k&where=Victoria+BC,C K N W Broadcasting Station,,retail_business,"501 Belleville, Victoria, BC V8V 1X4
",250-385-8622,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/W-K-Stockdale-Assoc-Ltd/102023426.html?what=k&where=Victoria+BC,W K Stockdale & Assoc Ltd,,retail_business,"1410 Fairfield Rd, Victoria, BC V8S 1E5
",250-381-2642,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-9-Super-Heroes-Dog-Whispering/102024214.html?what=k&where=Victoria+BC,K-9 Super Heroes Dog Whispering,,retail_business,"216-3225 Eldon Pl, Victoria, BC V8Z 6A7
",250-881-7795,,"Monday

9:30 am - 5:30 pm



Tuesday

9:30 am - 5:30 pm



Wednesday

9:30 am - 5:30 pm



Thursday

9:30 am - 5:30 pm



Friday

9:30 am - 5:30 pm



Saturday

9:30 am - 5:30 pm



Sunday

11:00 am - 4:00 pm",,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Goodall-K-Dr-Prof-Corp-CPBC1747/7869666.html?what=k&where=Victoria+BC,Goodall K Dr Prof Corp CPBC1747,,retail_business,"401-1120 Yates St, Victoria, BC V8V 3M9
",250-382-2005,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-D-s-Family-Playcare/102023103.html?what=k&where=Victoria+BC,K.D's Family Playcare,,retail_business,"3214 Glasgow Ave, Victoria, BC V8X 1M2
",250-858-7328,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/D-D-K-Consulting-Ltd/102023320.html?what=k&where=Victoria+BC,D D K Consulting Ltd,,retail_business,"4129 Rogers Lane, Victoria, BC V8X 5K8
",250-652-5645,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-Scott-Simpson-Sports-Physio/4514898.html?what=k&where=Victoria+BC,K Scott Simpson Sports Physio,,SPORTS & RECREATION,"1555 McKenzie Ave, Victoria, BC V8N 1A4
",250-896-9355,,,"work injuries,","A clinical approach utilizing skilled, specific hands-on techniques combined with education and exercise to diagnose and treat soft tissues and joint injuries.Sports Physiotherapy is the specialized branch of Physical Therapy which deals with injuries and issues related to athletics."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Triple-K-Moving-Cartage/7721821.html?what=k&where=Victoria+BC,Triple K Moving & Cartage,,retail_business,"315-1581H Hillside Ave, Victoria, BC V8T 2C1
",778-440-1256,,,"overseas moving,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-9-Victoria-Pet-Care/6125417.html?what=k&where=Victoria+BC,K-9 Victoria Pet Care,,retail_business,"3895 Helmcken Rd, Victoria, BC V8Z 7Z3
",250-744-1445,,"Monday

6:30 am - 8:00 pm



Tuesday

6:30 am - 8:00 pm



Wednesday

6:30 am - 8:00 pm



Thursday

6:30 am - 8:00 pm



Friday

6:30 am - 8:00 pm



Saturday

9:00 am - 6:00 pm



Sunday

9:00 am - 6:00 pm","kennel,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/K-T-Boutique-Fabrics/2347630.html?what=k&where=Victoria+BC,K T Boutique & Fabrics,,tourism,"106 Burnside Rd W, Victoria, BC V9A 1B8
",250-475-7000,,"Monday

10:00 am - 6:00 pm



Tuesday

10:00 am - 6:00 pm



Wednesday

10:00 am - 6:00 pm



Thursday

10:00 am - 6:00 pm



Friday

10:00 am - 6:00 pm



Saturday

10:00 am - 6:00 pm","Fabrics,
Saree,
Cotton,
Polyester,
Silk Fabrics,
Belly Dance Dress,


Jewellery,
Bangles,
Scarf,
Kids Wear,
Ladies Wear,
Kurta Pajama,
Mens Wear,
Wedding Dress,
Cricket,
Cricket Bat,
Ball, Gloves, Pad, Etc,
Threading,
Stitching And Alteration,
Trim And Dress Material,



","Pick up the latest sarees, kurta pajamas and silk fabrics at K T Boutique & Fabrics in Victoria. We have a wide selection of exquisite jewellery, belly dancing dresses and scarves. We also have a variety of clothing options for the gents.  For more information, please contact us."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Jenica-K-Waymen-Interior-Designer/2341645.html?what=k&where=Victoria+BC,Jenica K Waymen Interior Designer,,retail_business,"548 Beach Dr, Victoria, BC V8S 2M5
",250-888-0510,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Dr-Hildebrand-Nadja-K-S/6029383.html?what=k&where=Victoria+BC,Dr Hildebrand Nadja K S,,retail_business,"505-1120 Yates St, Victoria, BC V8V 3M9
","250-383-5523
250-383-7846",,,"dentists,",
https://www.yellowpages.ca/bus/British-Columbia/Saanich/K-Cabinets/2347343.html?what=k&where=Victoria+BC,K Cabinets,,retail_business,"7-755 Vanalman Ave, Saanich, BC",250-727-2447,,,"cabinet maker,",
https://www.yellowpages.ca/bus/British-Columbia/Sidney/K-R-Lawn-Garden-Maintenance/3954780.html?what=k&where=Victoria+BC,K & R Lawn & Garden Maintenance,,GARDEN & LAWN,"317-2433 Malaview Ave, Sidney, BC V8L 4G4
",250-655-0344,,"Appointments available: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday.","lawn maintenance,",
https://www.yellowpages.ca/bus/British-Columbia/Sidney/K-Dawson-Associates/5863962.html?what=k&where=Victoria+BC,K Dawson & Associates,,professionkl,"111-9800 McDonald Park Rd, Sidney, BC V8L 5W5
",250-656-4221,,,,"Safety Management SystemsThe CompanyK. Dawson & Associates Inc. (KDA) is a skilled aviation consulting firm specializing in aviation operations. A private Canadian company, KDA was formed to address the void of highly qualified independent expertise available to aviation service consumers and operators.Our company strongly believes that the key to providing expert consultation is operational experience and open communication. We are committed to delivering confidential objective services.All consulting associates of KDA are highly qualified and employed specifically by project to ensure that the highest degree of relevant experience and professionalism is allocated to the particular assignment. Consulting associates' resumes are presented and approved by KDA's clients before an assignment commences.KDA operates as a vehicle to its clients to provide aviation safety and cost savings.

"
https://www.yellowpages.ca/bus/British-Columbia/North-Saanich/Tamara-Sears-Regal-Sears-K-T/102021387.html?what=k&where=Victoria+BC,"Tamara Sears Regal, Sears, K&T",,retail_business,"8585 Cathedral Pl, North Saanich, BC V8L 5E1
",250-655-0058,,,,
https://www.yellowpages.ca/bus/British-Columbia/North-Saanich/Austin-Liza-K-Dr-Healing-Wellness-Centre/2104108.html?what=k&where=Victoria+BC,Austin Liza K Dr Healing & Wellness Centre,,-Centre/2104108.html?what=k&whererdadaealt,"8580 Mink Rd, North Saanich, BC V8L 5W1
",250-544-2162,www.drlizakaustin.com,"Monday

1:00 pm - 5:00 pm



Tuesday

10:00 am - 5:00 pm



Wednesday

1:00 pm - 5:00 pm



Thursday

10:00 am - 5:00 pm



Friday

1:00 pm - 5:00 pm","Testing And Treatment,
Standard Naturopathic,
All Ages,
Auricular Medicine Bioenergetic,
Counselling,
Naturopathic Physicians,","Would more energy, better sleep, a more balanced mood and sense of well-being assist in achieving your goals, dreams and aspirations easier? Let me help you realize a more optimal well-being by obtaining the health and vitality you deserve."
https://www.yellowpages.ca/bus/British-Columbia/Brentwood-Bay/K-P-A-Consulting-Inc/2347555.html?what=k&where=Victoria+BC,K P A Consulting Inc,,retail_business,"7250 Enid Pl, Brentwood Bay, BC V8M 1H3
",250-361-5815,,,,
https://www.yellowpages.ca/bus/British-Columbia/Central-Saanich/O-K-Paving-Co/2439411.html?what=k&where=Victoria+BC,O K Paving Co,,retail_business,"6702 Rajpur Pl, Central Saanich, BC V8M 1Z5
",250-652-8721,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","Asphalt Driveway Paving,
Asphalt Curbing And Sidewalk,
Concrete Curb And Gutter,
Concrete Sidewalk,
Water Control,
Tennis Court Paving,


Parking Lot Paving,
Road Construction And Paving,
Graded Aggregate Sealcoating,
Crack Filling,
Aggregate Crushing,



","Island Asphalt Company, a division of O.K. Industries Ltd., has been in the business of supplying asphalt materials and paving for over 50 years.  Located in Victoria, B.C and serving Southern Vancouver Island and Gulf Islands, we provide a full range of services including residential driveway paving; asphalt and concrete curb, gutter and sidewalk; parking lot paving and road construction. We also provide specialty services such as tennis court construction, golf course pathways and water control. To request an estimate or to find out more about our company please call us at 250-652-9211 or we can be found online at www.islandpaving.com. 	

"
https://www.yellowpages.ca/bus/British-Columbia/Central-Saanich/O-K-Trucking-Co-Ltd/2439429.html?what=k&where=Victoria+BC,O K Trucking Co Ltd,,retail_business,"6702 Rajpur Pl, Central Saanich, BC V8M 1Z5
",250-652-8721,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","full load,",
https://www.yellowpages.ca/bus/British-Columbia/Central-Saanich/O-K-Industries-Ltd/2439400.html?what=k&where=Victoria+BC,O K Industries Ltd,,retail_business,"6702 Rajpur Pl, Central Saanich, BC V8M 1Z5
",250-652-8721,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","Asphalt Driveway Paving,
Asphalt Curbing And Sidewalk,
Concrete Curb And Gutter,
Concrete Sidewalk,
Water Control,
Tennis Court Paving,


Parking Lot Paving,
Road Construction And Paving,
Graded Aggregate Sealcoating,
Crack Filling,
Aggregate Crushing,



","Island Asphalt Company, a division of O.K. Industries Ltd., has been in the business of supplying asphalt materials and paving for over 50 years.  Located in Victoria, B.C and serving Southern Vancouver Island and Gulf Islands, we provide a full range of services including residential driveway paving; asphalt and concrete curb, gutter and sidewalk; parking lot paving and road construction. We also provide specialty services such as tennis court construction, golf course pathways and water control. To request an estimate or to find out more about our company please call us at 250-652-9211 or we can be found online at www.islandpaving.com. 	

"
https://www.yellowpages.ca/bus/British-Columbia/Saanichton/K-Enes-Transportation/103138834.html?what=k&where=Victoria+BC,K'Enes Transportation,,TRANSPORTATION,"800B Stellys Cross Rd, Saanichton, BC V8M 1J4
",250-216-2152,,,,
https://www.yellowpages.ca/bus/British-Columbia/Saan/Hope-K/102590860.html?what=k&where=Victoria+BC,Hope K,,retail_business,"Uty1-3810 Cedar Hill Cross Rd, Saan, BC V8P 2M4
",250-477-4827,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Rhodes-Douglas-K/102025014.html?what=k&where=Victoria+BC,"Rhodes, Douglas K",,,"2614 Bridge St, Victoria, BC V8T 4S9
",250-478-2231,,,,
https://www.yellowpages.ca/bus/British-Columbia/Saanich/MacPherson-John-K-F-Dr/2388194.html?what=k&where=Victoria+BC,MacPherson John K F Dr,,retail_business,"200-4475 Viewmont Ave, Saanich, BC",250-727-3122,,,,
https://www.yellowpages.ca/bus/British-Columbia/Saanich/Drs-K-A-A-J-Attwell-Inc/6230063.html?what=k&where=Victoria+BC,Drs K A & A J Attwell Inc,,retail_business,"2587 Penrhyn St, Saanich, BC",250-380-2545,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Roudette-Sacha-L-I/8142195.html?what=l&where=Victoria+BC,Roudette Sacha L I Carr Buchan & Company,,retail_business,"520 Comerford St, Victoria, BC V9A 6K8
",250-388-7571,esquimaltlaw.com,,"legal services,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Doug-L-Davis/2219855.html?what=l&where=Victoria+BC,Doug L Davis Collins Barrow Victoria Ltd,,stasdict,"550-645 Fort St, Victoria, BC V8W 1G2
",250-385-8789,www.collinsbarrow.com,"Monday

9:00 am - 12:00 pm



Tuesday

9:00 am - 12:00 pm



Wednesday

9:00 am - 12:00 pm



Thursday

9:00 am - 12:00 pm



Friday

9:00 am - 12:00 pm","certified general accountants,
accounting services,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Donna-L-Spence/7745104.html?what=l&where=Victoria+BC,Donna L Spence Collins Barrow Victoria Ltd,,restaayict,"550-645 Fort St, Victoria, BC V8W 1G2
",250-385-8789,www.collinsbarrow.com,"Monday

8:30 am - 4:30 pm



Tuesday

8:30 am - 4:30 pm



Wednesday

8:30 am - 4:30 pm



Thursday

8:30 am - 4:30 pm



Friday

8:30 am - 4:30 pm","chartered professional accountants,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Atkinson-L-R-Dr-Inc/2101866.html?what=l&where=Victoria+BC,Atkinson L R Dr Inc,,retail_business,"308-1964 Fort St, Victoria, BC V8R 6R3
",250-592-2511,,"Monday

10:00 am - 7:00 pm



Tuesday

10:00 am - 7:00 pm



Wednesday

10:00 am - 7:00 pm



Thursday

10:00 am - 7:00 pm



Friday

10:00 am - 7:00 pm","general dentistry,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/F-I-E-L-D-First-Ismaili-Electronic-Library-and-Database/3625668.html?what=l&where=Victoria+BC,F.I.E.L.D - First Ismaili Electronic Library and Database Victoria Jamatkhana,,retail_business,"1250 Esquimalt Rd, Victoria, BC V9A 3N8
",236-800-7890,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-apero-Wine-Cheese-Bistro/102643481.html?what=l&where=Victoria+BC,L'apero Wine & Cheese Bistro,,retail_business,"1028 Blanshard St, Victoria, BC V8W 2H5
",778-265-6229,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-Authentique-Poutine-Burgers/102600396.html?what=l&where=Victoria+BC,L'Authentique Poutine & Burgers,,tourism,"100-1208 Wharf St, Victoria, BC V8W 1T8
",778-432-2444,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/D-L-Sound-Lighting-Productions-Ltd/8141422.html?what=l&where=Victoria+BC,D L Sound & Lighting Productions Ltd,,LIGHTING,"PO Box 1173 Stn Csc, Victoria, BC V8W 2T6
",250-216-7898,,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



Saturday

9:00 am - 5:00 pm



Appointment Only","Sound Systems & Equipment,
Lighting,
Sound,
Led Lighting,
Video,
Production,


Speakers,
Mixing Console,
Amplifier Rental,
Speaker Rental,
Wireless Microphone,
Wired Microphone,
Rigging,
Trussing,
Staging,
Corporate Events,
Moving Lights,
Video Playback,
Video Projector,
Cabling,



","DL Sound & Lighting Productions Ltd. was established in 1984 as the only company in Victoria providing state-of-the-art sound reinforcement and lighting systems. Ten years later, a lighting and production division was formed. 
Our extensive inventory offers complete lighting, truss, rigging and special effects packages. We will also custom design lighting and sound packages to fit any occasion. Conventions, live events, display booths, fashion shows and theatre staging are among the many venues we specialize in. 

We offer unbeatable value in component packaging and the industry's most comprehensive maintenance program.

 

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/H-L-Demolition-Waste-Management-Ltd/2304807.html?what=l&where=Victoria+BC,H L Demolition & Waste Management Ltd,https://ssmscdn.yp.ca/image/resize/73584fa4-754f-423f-989f-db20c0972b5a/yp-serp-video-thumbnail/1.png,retail_business,"4481 Markham Street, Victoria, BC V8Z 5N3
",250-800-3598,"http://www.hldemolition.com,http://hldemolition.com,https://www.facebook.com/1588344854815208",,"Hazmat Specialist,
Trucking,
Mold/ Remediation,
Environmental Clean-up,
Interior/Exterior Strip Outs / Demolition,
Demolition,


Asbestos,
Asbestos Abatement,
Salvage,
Commercial,
Residential,
Hazardous Removal,
Lead Removal / Paint,
Escavation / Excavators,
Hazardous Waste,
Deconstruction,
Dump Truck,
Vermiculite Removal,
Heavy Equipment Rentals,
Abatement Contractor,



","Any large construction project requires a large clean-up job upon completion. Serving Victoria, H.L. Demolition & Waste Management provides many services including demolition, hazardous waste removal, asbestos abatement, salvage and more. We take the utmost time and care in planning our demolition projects, and all our jobs are completed on time and on budget.

"
https://www.yellowpages.ca/bus/British-Columbia/Colwood/R-L-Renovations-Repairs-Ltd/2486133.html?what=l&where=Victoria+BC,R & L Renovations & Repairs Ltd,,Repair & Cleaning,"576 Latoria Rd, Colwood, BC V9C 3A1
",250-478-3721,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/E-L-V-Jewelry-Appraisal-Labs/2241441.html?what=l&where=Victoria+BC,E L V Jewelry Appraisal Labs,,retail_business,"406-645 Fort St, Victoria, BC V8W 1G2
",250-642-6912,,,,
https://www.yellowpages.ca/bus/British-Columbia/Langford/Donna-L-Fleming-Bookkeeping-Admin/6367823.html?what=l&where=Victoria+BC,Donna L Fleming Bookkeeping & Admin,,retail_business,"7-2911 Sooke Lk Rd, Langford, BC V9C 3C9
","250-475-2304
250-590-3120",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/R-L-Johns-Land-Surveying-Ltd/6368778.html?what=l&where=Victoria+BC,R L Johns Land Surveying Ltd,,tml?what=l&whereterraayict,"5071 Catalina Terr, Victoria, BC V8Y 2A6
",250-658-9518,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","Land Surveyor,
Surveyors Land,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-A-Limousines-Transportation-Services/7889376.html?what=l&where=Victoria+BC,L A Limousines & Transportation Services,,INDUSTRIAL SUPPLIES & SERVICES,"772 Goldstream Ave, Victoria, BC V9B 2X3
","250-391-9000
250-391-9001",lalimo.ca,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm","Airport Service,
Wedding Limousine,
Vip Limousine,
Prom Limousine,
Limousine Driver Service,
Limousine City Tour,


Limousine Business Trip,
Executive Limousine,
Corporate Event Limousine,
Casino Limousine,
Airport Limousine,



","L. A. Limousines has been serving Victoria and Vancouver Island since 1989. We are the largest fully diversified ground transportation company on Vancouver Island.
 
Our fleet includes late model Lincoln, Lexus, and Mercedes sedans, Lincoln Navigator luxury SUVs, vans, stretch limousines, and Navigator SUV limousines. We also have Vancouver Island’s only luxury limousine buses with seating capacity for up to 26 passengers.
 
L. A. Limousines provides safe, efficient ground transportation and our goal is to exceed your expectations!

We are Different.
 
L. A. Limousines is proud to be the first limousine company in British Columbia to offer a hybrid luxury vehicle! In addition to our Lexus hybrid, our Limousine Buses run on plant-based bio-diesel. Our transportation coordinators and on-site airport greeters assist in meeting the needs of both small and large groups. From the planning stages to on-site arrival and departure coordination; we are the Vancouver Island affiliate company for several worldwide ground transportation companies.
 
We have experienced, well trained chauffeurs who are knowledgeable about our city and who take pride in making your experience a memorable one. L. A. Limousines provides safe, efficient ground transportation. Our goal is to exceed your expectations!

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-A-Limousines-Transportation-Services/6884231.html?what=l&where=Victoria+BC,L A Limousines & Transportation Services,,INDUSTRIAL SUPPLIES & SERVICES,"27085-772 Goldstream Ave, Victoria, BC V9B 2X3
","250-391-9000
250-391-9001",www.lalimo.ca,,"Chauffeur service,
taxi service,
transportation,
limousines,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/H-L-Disposal-Roll-Off-Bins/7499288.html?what=l&where=Victoria+BC,H L Disposal Roll-Off Bins,https://ssmscdn.yp.ca/image/resize/1276a675-3f3e-413b-bc63-852c6157416e/yp-serp-video-thumbnail/1.png,retail_business,"334 Hillside Ave, Victoria, BC V8T 1Y5
","250-381-2020
250-479-1130",,"Monday

7:00 am - 4:45 pm



Tuesday

7:00 am - 4:45 pm



Wednesday

7:00 am - 4:45 pm



Thursday

7:00 am - 4:45 pm



Friday

7:00 am - 4:45 pm



Saturday

8:00 am - 4:45 pm



Closes On Stat Holidays","Drop Boxes 10-40 Cubic Yard Containers,
Cleanup Trucks,
Bin Rental,
Junk Bins,
Complete Clean Up Service,
Drop Off Bins,


Garbage Collection,
Recycle Depot,
Recycling Services,
Residential & Commercial,
Dumpster Rental,
Roll Off Bins,
Disposal & Lawn Services,
Garbage Disposal,
Waste/Asbestos Transport/haul,
Asbestos collection centre (with supporting documents),



","H.L. Disposal & Lawn Services Ltd. specializes in roll-off bin rentals, disposal, recycling, clean-ups and lawn maintenance. Our drop-off bins range in size from ""mini"" to 10, 20, 30 and 40 yard containers. We have an new Recycling Depot at Hillside and Turner, near the Bay St bridge. We are licensed by the Ministry of Environment to transport/haul Waste Asbestos
We are locally owned and operated and have been proudly serving greater Victoria and the CRD since 1979.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/G-L-Collision-Centre-Ltd/2279930.html?what=l&where=Victoria+BC,G & L Collision Centre Ltd,,retail_business,"645 Caleb Pike Rd, Victoria, BC V9B 6G8
",250-474-7724,,,"auto body repair,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/R-L-Concrete-Coring-Ltd/2486129.html?what=l&where=Victoria+BC,R & L Concrete Coring Ltd,https://ssmscdn.yp.ca/image/resize/c4c009d1-cadf-4785-ae25-bc45a9a80df6/yp-serp-video-thumbnail/1.png,hat=l&whereaveaayict,"948 Orono Ave, Victoria, BC V9B 2V1
",250-479-2195,http://rlconcretecoring.ca/,"Monday

7:30 am - 5:00 pm



Tuesday

7:30 am - 5:00 pm



Wednesday

7:30 am - 5:00 pm



Thursday

7:30 am - 5:00 pm



Friday

7:30 am - 5:00 pm","Concrete Contractors,
Concrete Breaking,
Wall Sawing,
Flat Sawing,
Concrete Coring,","Located in Victoria, R&L Concrete Coring have been serving the local community for 40 years. We specialize in wall sawing, flat sawing and concrete coring. Call us today to speak to one of our trained contractors."
https://www.yellowpages.ca/bus/British-Columbia/Esquimalt/J-L-Moving-Storage-Ltd/2336685.html?what=l&where=Victoria+BC,J & L Moving & Storage Ltd,https://cdn.ci.yp.ca/t/1554/66/15546622aa_t.gif,MOVING & STORAGE,"786B Fairview Rd, Esquimalt, BC V9A 5V1
",778-746-7616,http://www.jlmoving.ca,"Monday

8:30 am - 4:30 pm



Tuesday

8:30 am - 4:30 pm



Wednesday

8:30 am - 4:30 pm



Thursday

8:30 am - 4:30 pm



Friday

8:30 am - 4:30 pm","Storage,
Moving Service,
Residential & Commercial,
Government,
Free Estimates,","Offering reliable moving and storage services on Vancouver Island since 1966, J & L Moving & Storage Ltd is your local choice for a moving company you can rely on. Our services are perfect for residential, commercial and government clients. Call us today to schedule your free estimate."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/1550-s-Pub-Style-Restaurant/2062680.html?what=l&where=Victoria+BC,1550's Pub Style Restaurant,,Restaurant,"1550 Cedar Hill Cross Rd, Victoria, BC V8P 2P4
",250-472-0047,,"Monday

11:00 am - 11:00 pm



Tuesday

11:00 am - 11:00 pm



Wednesday

11:00 am - 11:00 pm



Thursday

11:00 am - 11:00 pm



Friday

11:00 am - 12:00 am



Saturday

10:00 am - 12:00 am



Sunday

10:00 am - 11:00 pm","Pub,",1550's Pub Style Restaurant invites you to their dining room. Their atmosphere has been described as casual. Their bar is the utmost scene for after dinner drinks. They are open after-hours all week and are easily accessible by car. You may pay by Visa and MasterCard.
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Jo-Anne-L-A-Kahan/101822862.html?what=l&where=Victoria+BC,Jo-Anne L.A. Kahan Stevenson Luchies & Legh,,retail_business,"300-736 Broughton St, Victoria, BC V8W 1E1
","250-381-4040
1-888-381-8555Tollfree
250-388-9406",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-H-Management-Services-Inc/102024246.html?what=l&where=Victoria+BC,L.H. Management Services Inc,,INDUSTRIAL SUPPLIES & SERVICES,"1045 Beverley Pl, Victoria, BC V8S 3Z7
",250-595-1120,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/J-L-Campbell-Md-Inc/102022060.html?what=l&where=Victoria+BC,J L Campbell Md Inc,,retail_business,"250-1641 Hillside Ave, Victoria, BC V8T 5G1
",250-595-2811,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-Authentique-Poutine-And-Burgers/102025089.html?what=l&where=Victoria+BC,L'Authentique Poutine And Burgers,,retail_business,"2924 Jacklin Rd, Victoria, BC V9B 3Y5
",250-885-3044,,,,
https://www.yellowpages.ca/bus/British-Columbia/Langford/R-L-C-Enterprize-Ltd/2486751.html?what=l&where=Victoria+BC,R L C Enterprize Ltd,,retail_business,"2930 Trans Canada Hwy, Langford, BC V9B 6H6
",250-474-1336,,,,
